ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
33845,D471FF51-1451-4C3B-9F2C-F1865CE2B48C,"Buitentuin 78","Buitentuin 78",,"Zaltbommel",,"5301 WN","Netherlands",51.806894975354,5.2356612682343,,0,,,,,,"http://www.industrialcontrols.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33846,C558EC1F-90A8-44E9-85C0-C5B7841D17DE,"Europaplein 122","Europaplein 122",,"Wijchen",,"6602 GV","Netherlands",51.807006,5.729469,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33848,E48F0C2B-BBF6-4ED4-BA05-DB149BF2E146,"Couwenbergstraat","Couwenbergstraat",,"Nijmegen",,"6535 RX","Netherlands",51.807363,5.824363,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33849,33D6E389-C3D7-423A-87FC-DA9385585D66,"Aalsburg 3124","Aalsburg 3124",,"Wijchen",,"6602 WS","Netherlands",51.8077774047852,5.71720504760742,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33851,8AD95E12-4A04-45CD-B755-426C13D47409,"Van Bronckhorstdreef 43","Van Bronckhorstdreef 43",,"Nijmegen",,"6534 VB","Netherlands",51.8092041015625,5.81937122344971,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33853,2248900F-3A0B-42B7-AF75-3D098B66F495,"Springtij 12","Springtij 12",,"Dordrecht",,"3312 WE","Netherlands",51.8095,4.6945,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:36:00 PM,1/9/2015 6:04:00 AM
33854,3FBA8AB7-1D73-4C08-A3D0-766C300EF0AC,"Adriaan van Bleijenburgstraat 5","Adriaan van Bleijenburgstraat 5",,"Dordrecht",,"3311 LA","Netherlands",51.8098220825195,4.67144966125488,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33855,CC02E90A-4C24-4543-A772-5B43A5C16C81,"Raadhuisplein 1","Raadhuisplein 1",,"Woudrichem",,"4285 CP","Netherlands",51.810077,4.99846,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33856,E7456CA9-0E80-4E12-86C1-548791148254,"Beersteeg","Beersteeg",,"Zaltbommel",,"5301 HR","Netherlands",51.810339,5.241347,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33857,DAE00980-D861-491F-9E8C-C1BAFF05FD19,"Van Godewijckstraat 42","Van Godewijckstraat 42",,"Dordrecht",,"3311 GX","Netherlands",51.810906579893,4.665219783783,,0,,,,,,"http://www.dordtduurzaam.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33861,C46DAA35-49F2-45C5-AE07-4D4F48BD70DC,"Lankforst 2409","Lankforst 2409",,"Nijmegen",,"6538 GR","Netherlands",51.8116912841797,5.81198501586914,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33863,27F730E3-8D87-4CB0-B8F9-C517FC9EAF79,"Achterom 56","Achterom 56",,"Dordrecht",,"3311 KC","Netherlands",51.812183452269,4.6666896343231,,0,,,,,,"http://www.dordtduurzaam.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33868,C9BC98D6-D6C9-4D26-907A-61AC8BE2C8F4,"WC Drievriendenhof","Korte Kolfstraat 235","","Dordrecht","","3311 XA","Netherlands",51.813082216066,4.6704339981079,,0,"","","","On the right right behind the office of the keeper totally at the beginning of garage.",,"http://www.thenewmotion.com","Mennekes (Type 2);",,"Public - Membership Required",3,"",,"Operational",5/22/2016 1:42:00 PM,1/9/2015 6:04:00 AM
33869,F5E91DB7-D4AB-4B26-B684-00DF83731410,"Zevenhuizen","Zevenhuizen",,"Werkendam",,"4251 AK","Netherlands",51.813173,4.88964,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33871,29079E65-4C3E-4381-B446-7D2AD0706483,"Korte Kalkhaven 7","Korte Kalkhaven 7",,"Dordrecht",,"3311 JM","Netherlands",51.813498,4.657108,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33872,765D5BC9-96A1-4AB4-8EBD-295FDF756406,"Kerkstraat 1a","Kerkstraat 1a",,"Werkendam",,"4251 CH","Netherlands",51.813653,4.896678,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33874,BEC6E5B9-94B7-495B-AFA1-7A20D108C593,"Baanhoekweg","Baanhoekweg",,"Dordrecht",,"3313 LA","Netherlands",51.81488,4.73383,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33876,966C8FA7-E6ED-4212-83AF-E677BD9C4E0A,"Aardappelmarkt","Aardappelmarkt",,"Dordrecht",,"3311 BA","Netherlands",51.817145,4.66567,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33877,0F308B48-4920-4F40-9302-9176A6B7B04F,"Raadhuisplein 8","Raadhuisplein 8",,"Zwijndrecht",,"3331 BT","Netherlands",51.817146,4.647426,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33879,2915075F-CF8B-4C1E-A745-C64CECD89EE8,"Noorderstraat 26","Noorderstraat 26",,"Dordrecht",,"3311 RS","Netherlands",51.817834421864,4.6764421463013,,0,,,,,,"http://www.dordtduurzaam.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33880,F3072DE5-5BAA-44F3-A94C-4BAA86B7C467,"Bernhardstraat 4","Bernhardstraat 4",,"Neerijnen",,"4175 EE","Netherlands",51.819358,5.211813,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33881,E9B0727D-C2B3-4A84-ACB0-5DAEFD74225C,"Rivierdijk 223","Rivierdijk 223",,"Sliedrecht",,"3361 AH","Netherlands",51.8202284,4.79758620000007,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33882,680D5CCD-DD8A-461A-89D5-45EDD2A4814C,"Ballade 97","Ballade 97",,"Zwijndrecht",,"3335 EM","Netherlands",51.8204841613769,4.60258722305298,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33884,8480C869-6AD3-450A-A6E7-150622A5C980,"Nijverheidstraat 21b","Nijverheidstraat 21b",,"Nissewaard",,"3214 CL","Netherlands",51.822241,4.258237,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33885,55E919BB-B5E9-4038-AEC0-2EB4EB96E956,"Krabbelaar 41","Krabbelaar 41",,"Sliedrecht",,"3362 WG","Netherlands",51.82236,4.80147,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:36:00 PM,1/9/2015 6:04:00 AM
33886,15825197-9669-46DB-A28E-53C38135EB0E,"Trompetstraat 75","Trompetstraat 75",,"Zwijndrecht",,"3335 DG","Netherlands",51.8224029541016,4.60870361328125,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33887,4E030BB2-CB92-42AC-8063-A73FABFFCF9E,"Einsteinstraat","Einsteinstraat",,"Wijchen",,"6604 LR","Netherlands",51.822799,5.756094,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33888,AF82AD21-1837-42DB-8669-475C731C42F2,"Nijverheidsstraat 66","Nijverheidsstraat 66",,"Hardinxveld-Giessendam",,"3371 XE","Netherlands",51.8228942,4.80967499999997,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33889,90F2DC8A-5C93-44CE-A848-F31AD6F8ACC9,"Oost-Voorstraat 95A","Oost-Voorstraat 95A",,"Oud-Beijerland",,"3262 JH","Netherlands",51.82281,4.41318,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33891,3DB8C26C-CCA2-4112-9842-895D885DE3B7,"Wevelsweg 232","Wevelsweg 232",,"Nissewaard",,"3212 LW","Netherlands",51.8233733850615,4.27376699447632,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33892,70421750-D753-46FB-8DEC-EADC7331CD37,"Oude Nieuwlandseweg 13b","Oude Nieuwlandseweg 13b",,"Goeree-Overflakkee",,"3253 BS","Netherlands",51.82357,3.92788,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33894,1B273571-398C-4FF6-8BB8-5C128BD8AA67,"Kaatje Mollaan 5","Kaatje Mollaan 5",,"Nissewaard",,"3209 CB","Netherlands",51.823837494058,4.3459160709381,,0,,,,,,,"Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:36:00 PM,1/9/2015 6:04:00 AM
33896,5513A6CE-511C-475A-A397-93D8DE6A13B4,"Zwanenveld 5462","Zwanenveld 5462",,"Nijmegen",,"6538 VS","Netherlands",51.824148,5.798997,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33897,D1F9BE19-BB12-4599-8593-93CC8DA3BEE0,"Veerdam 12","Veerdam 12",,"Papendrecht",,"3351 AK","Netherlands",51.8239,4.68331,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33898,FBA228D7-A92A-487F-9007-E32A850687DE,"Baanhoek 188","Baanhoek 188",,"Sliedrecht",,"3361 GN","Netherlands",51.824161529541,4.73199987411499,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33899,2B831CA5-F0D3-4019-AEF0-442F184D9393,"Gerstweg 12","Gerstweg 12",,"Nijmegen",,"6534 AE","Netherlands",51.8244361877441,5.81983613967896,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33900,0BFB428A-D596-47F4-81B1-8284DC8E4656,"Trapezium 304","Trapezium 304",,"Sliedrecht",,"3364 DL","Netherlands",51.82444,4.80248,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33902,2D2B00B3-4158-455D-AC57-B473741A5ADB,"Molenvliet 57","Molenvliet 57",,"Zwijndrecht",,"3335 LH","Netherlands",51.8247528076172,4.61210107803345,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33905,7144BE0F-BCDE-4E8F-98D3-FE00EFB5D236,"Roggeweg 20","Roggeweg 20",,"Nijmegen",,"6534 AJ","Netherlands",51.8255482,5.8133629,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33906,BE40AA73-3D9E-4E66-8F26-98FA1C9A5852,"Neerbosscheweg","Neerbosscheweg",,"Nijmegen",,"6534 AA","Netherlands",51.825779,5.825258,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:40:00 AM,1/9/2015 6:04:00 AM
33907,E331FEB9-6854-4B14-A8FC-B91B7FD923C1,"Kubus 20","Kubus 20",,"Sliedrecht",,"3364 DG","Netherlands",51.8259201049805,4.79564142227173,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33910,9C1088BB-595D-4229-90CB-AECBEBE2D054,"De Overtoom 2","De Overtoom 2",,"Papendrecht",,"3353 HC","Netherlands",51.826263,4.685867,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33911,9770B50E-8ECE-45A8-8441-44D3F8B75DB3,"Eemstein","Eemstein",,"Zwijndrecht",,"3332 ND","Netherlands",51.826444,4.640881,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33912,446CB0D6-4A4E-4C55-8C1A-59925D4BE4F7,"Touwbaan 2","Touwbaan 2",,"Sliedrecht",,"3363 WB","Netherlands",51.82647,4.75029,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33915,F08D8FEF-3F69-4B74-8161-39E1F2F177DB,"Veerweg 54","Veerweg 54",,"Papendrecht",,"3353 GV","Netherlands",51.827096,4.684756,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33916,1E8294C9-7B9F-4E61-AB25-7899CDD693EA,"Ter Steeghe Ring","Ter Steeghe Ring",,"Zwijndrecht",,"3331 LZ","Netherlands",51.8271598815918,4.62974309921265,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33918,09D87B55-E471-465D-817E-F2CDF481C60E,"Margrietstraat 6","Margrietstraat 6",,"Neerijnen",,"4175 GA","Netherlands",51.82764,5.20275,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33919,BA65A2C1-C5AE-42D0-B2D1-2D22B30AF374,"Rode Kruislaan 1","Rode Kruislaan 1",,"Nijmegen",,"6525 JN","Netherlands",51.82752,5.862131,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33920,A68C1C80-572E-460A-89F0-365C61274C95,"Nieuwe Holleweg 11","Nieuwe Holleweg 11",,"Groesbeek",,"6573 DT","Netherlands",51.827652,5.925728,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33923,C953D80A-32BE-4905-AC24-7CD1F7FBE0F4,"Marijkestraat 3","Marijkestraat 3",,"Binnenmaas",,"3274 AJ","Netherlands",51.828498,4.477044,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33924,7F8246BB-49FC-48C3-B480-31CEEBC5DC77,"Ohmstraat 1","Ohmstraat 1",,"Zwijndrecht",,"3335 LT","Netherlands",51.82878,4.62271,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33925,17A6E5A0-E277-4DDA-AE85-1A61D08BFE3B,"Stationsplein","Stationsplein",,"Sliedrecht",,"3362 CR","Netherlands",51.828955,4.779148,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33927,79B7505E-BD1F-489A-B74E-B85D40FD496D,"Schapedrift 89","Schapedrift 89",,"Hardinxveld-Giessendam",,"3371 JJ","Netherlands",51.8293304443359,4.81840181350708,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33929,37356D23-AB8A-48B8-82CA-0A594E67D591,"Pompstraat 27","Pompstraat 27",,"Gorinchem",,"4201 HB","Netherlands",51.829666,4.970039,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33930,76C0B4AB-3F9F-4220-9535-B6D7AF32520A,"Koeweistraat 3","Koeweistraat 3",,"Neerijnen",,"4181 CD","Netherlands",51.829782,5.252116,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33933,15EA4CD0-50DA-4381-ACAC-CEE3663D9AA4,"Merwe Donk","Merwe Donk",,"Gorinchem",,"4207 XA","Netherlands",51.8298874,5.0043915,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33934,B01E069F-C4AC-4667-93F2-4267AB5DF7BD,"Vondellaan 1","Vondellaan 1",,"Papendrecht",,"3351 HD","Netherlands",51.830334342299,4.6864145994186,,0,,,,,,"http://www.flow-nederland.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33937,F867F227-0528-4204-B68A-D03427EB23A0,"Struytse Hoeck 190","Struytse Hoeck 190",,"Hellevoetsluis",,"3224 HB","Netherlands",51.831037,4.144547,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33938,6CF0077A-E38E-4E9C-97C2-FC0040CAF84F,"Daltonstraat 18","Daltonstraat 18",,"Zwijndrecht",,"3335 LR","Netherlands",51.83107693398,4.6135979890823,,0,,,,,,"http://www.flow-nederland.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33939,3176AF51-F53E-45CB-A67E-875564084321,"Dukaatvlinder 25","Dukaatvlinder 25",,"Hellevoetsluis",,"3225 CH","Netherlands",51.83134,4.15577,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33941,D04EA273-EACF-4916-BCA2-79DA44ECEEB3,"Leuvensbroek 1101A","Leuvensbroek 1101A",,"Nijmegen",,"6546 XC","Netherlands",51.831326,5.779891,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33942,5645858C-8149-44E2-8172-C8F646604A96,"Regterweistraat","Regterweistraat",,"Neerijnen",,"4181 AE","Netherlands",51.83136,5.249509,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33943,24779F7A-4521-43E4-8143-24C4D903B8D1,"Visserstraat 2","Visserstraat 2",,"Hellevoetsluis",,"3221 BX","Netherlands",51.831551,4.129854,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33945,E06990D2-9D7A-4FC5-9938-C168746ADB5E,"Libelleveen 128","Libelleveen 128",,"Nissewaard",,"3205 SE","Netherlands",51.83224,4.34435,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33946,F1C97C55-1B37-4492-B2CA-19B340A28D17,"Stadhuisplein 4","Stadhuisplein 4",,"Gorinchem",,"4205 AX","Netherlands",51.832366,4.965005,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33947,F1489751-7FF2-4E63-B659-30480A2078E9,"Laagkamp 13","Laagkamp 13",,"West Maas en Waal",,"6629 BA","Netherlands",51.8325042724609,5.58308696746826,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33948,5B6B2208-8398-4565-8F99-69D3270012DC,"Veerweg 152","Veerweg 152",,"Papendrecht",,"3353 GW","Netherlands",51.83269,4.689925,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33949,B9EC14AE-9FE2-430C-9D10-0B93B5A96BE5,"Beb Vuykstraat 172","Beb Vuykstraat 172",,"Nissewaard",,"3207 HJ","Netherlands",51.83272,4.36825,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33950,29A18947-DAAD-4BDB-A172-1B05C4CAE66C,"Mien Sneevliet-Draaijerstraat 10","Mien Sneevliet-Draaijerstraat 10",,"Nissewaard",,"3207 GH","Netherlands",51.83297,4.35539,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33952,5D863169-681A-4C79-8E50-170A4A876E66,"Maerlantstraat 84","Maerlantstraat 84",,"Nijmegen",,"6531 BC","Netherlands",51.833172,5.849471,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33956,40ED7212-10CB-4216-B199-3F11D1121FE1,"Oude Graafseweg 115","Oude Graafseweg 115",,"Nijmegen",,"6543 PP","Netherlands",51.8333993,5.83401000000003,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33958,1B27CB85-92AE-4971-BF96-22A9A68C8925,"Zeiving 35","Zeiving 35",,"Lingewaal",,"4214 KT","Netherlands",51.8336791992188,5.09004068374634,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33959,66112256-BC61-4D6A-9965-A8F4CA7AA49D,"Herfstakker 79","Herfstakker 79",,"Nissewaard",,"3206 TA","Netherlands",51.833733,4.32124,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33960,2C572D8E-5B34-4416-B6F9-6A98DBDC0765,"Achterzeedijk","Achterzeedijk",,"Barendrecht",,"2992 SB","Netherlands",51.833854675293,4.5251669883728,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33962,AEA91852-A245-41CD-8840-B871D00FAD20,"Appelgaard 27","Appelgaard 27",,"Zwijndrecht",,"2995 XP","Netherlands",51.8335,4.56125,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33963,389108C1-30EF-41F2-B069-9B2875D67C88,"Duisburger Straße","Duisburger Straße",,"Emmerich",,"46446","Netherlands",51.8343086242676,6.27291870117188,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33966,A15F2955-875B-4FF8-9C83-2FE2150204AF,"van Pallandtweg 1b","van Pallandtweg 1b",,"Neerijnen",,"4182 CA","Netherlands",51.835052,5.275615,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33967,178E2424-8074-494A-88EE-750E7E5E1B1C,"De la Reystraat 5","De la Reystraat 5",,"Nijmegen",,"6543 NB","Netherlands",51.835125,5.828455,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:41:00 AM,1/9/2015 6:04:00 AM
33969,DEE65729-DC3B-4BD6-ABE3-8C35EA73EDF3,"AC Restaurant Hendrik-Ido-Ambacht","Rijksweg A16",,"Hendrik-Ido-Ambacht",,"3343 LE","Netherlands",51.83526,4.619837,,0,"0800-3745337",,,"A16 nr 3 A16 Afrit 23 North Bound.",,"http://www.allego.eu/","CHAdeMO; Mennekes (Type 2); CCS (Type 2 Version of Combined Coupler);",,"Public - Membership Required",1,,,"Operational",3/24/2015 5:10:00 PM,1/9/2015 6:04:00 AM
